Trial_Nr,Trial_Id,answer,cue,reaction_time,target,target_pos_match,XGazeError,End_Time,Exp_Subject_Id,Is_Fullscreen,Start_Time,label,target_pos,target_match,accuracy,error
3,293,L,invalid,708,uva,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
5,285,L,invalid,853,pinza,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
11,196,A,invalid,783,banana,left_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,mismatch,1,15.27777777777778
18,287,L,invalid,965,pomodoro,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
34,289,L,invalid,634,tartaruga,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
41,277,L,invalid,723,cervo,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
43,208,A,invalid,738,pistola,left_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,mismatch,1,15.27777777777778
50,213,A,invalid,608,telefono,left_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,mismatch,1,15.27777777777778
55,288,L,invalid,436,rasoio,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
72,207,A,invalid,568,pinza,left_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,mismatch,1,15.27777777777778
74,292,L,invalid,498,termometro,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
75,275,L,invalid,512,bicchiere,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
78,279,L,invalid,735,coniglio,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
81,280,L,invalid,617,frullatore,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
93,286,L,invalid,460,pistola,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
99,274,L,invalid,757,banana,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
104,210,A,invalid,392,rasoio,left_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,mismatch,1,15.27777777777778
113,209,A,invalid,559,pomodoro,left_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,mismatch,1,15.27777777777778
122,276,L,invalid,621,cane,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
131,212,A,invalid,739,telecomando,left_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,mismatch,1,15.27777777777778
141,282,L,invalid,623,melone,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
142,278,L,invalid,472,chiave,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,15.27777777777778
7,20,A,valid,730,uva,left_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,match,1,10.416666666666668
19,92,L,valid,857,pomodoro,right_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,match,1,10.416666666666668
48,90,L,valid,495,pinza,right_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,match,1,10.416666666666668
56,86,L,valid,376,mandorla,right_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,match,1,10.416666666666668
69,79,L,valid,509,banana,right_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,match,1,10.416666666666668
79,95,L,valid,463,telecomando,right_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,match,1,10.416666666666668
80,97,L,valid,523,termometro,right_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,match,1,10.416666666666668
82,15,A,valid,602,rasoio,left_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,match,1,10.416666666666668
90,11,A,valid,465,occhiali,left_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,match,1,10.416666666666668
95,84,L,valid,398,coniglio,right_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,match,1,10.416666666666668
100,7,A,valid,462,frullatore,left_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,match,1,10.416666666666668
103,5,A,valid,413,chiave,left_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,match,1,10.416666666666668
133,13,A,valid,368,pistola,left_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,match,1,10.416666666666668
137,94,L,valid,544,tartaruga,right_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,match,1,10.416666666666668
138,98,L,valid,474,uva,right_match,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,match,1,10.416666666666668
4,166,A,valid,731,mucca,left_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,mismatch,1,10.416666666666668
6,247,L,valid,500,pistola,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,10.416666666666668
10,238,L,valid,753,cervo,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,10.416666666666668
37,240,L,valid,571,coniglio,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,10.416666666666668
38,244,L,valid,492,mucca,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,10.416666666666668
65,252,L,valid,479,telefono,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,10.416666666666668
71,169,A,valid,589,pistola,left_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,mismatch,1,10.416666666666668
73,254,L,valid,421,uva,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,10.416666666666668
85,248,L,valid,655,pomodoro,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,10.416666666666668
89,165,A,valid,533,melone,left_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,mismatch,1,10.416666666666668
105,241,L,valid,418,frullatore,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,10.416666666666668
109,243,L,valid,472,melone,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,10.416666666666668
110,253,L,valid,475,termometro,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,10.416666666666668
126,164,A,valid,447,mandorla,left_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,left,mismatch,1,10.416666666666668
132,237,L,valid,372,cane,right_mismatch,34.79718367,2021-12-20T13:11:35Z,339220,TRUE,2021-12-20T12:54:13Z,word,right,mismatch,1,10.416666666666668
1,57,A,invalid,732,telefono,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
5,44,A,invalid,489,chiave,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
16,55,A,invalid,473,tartaruga,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
17,128,L,invalid,484,occhiali,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
19,45,A,invalid,487,coniglio,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
20,135,L,invalid,485,telefono,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
39,48,A,invalid,603,melone,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
43,136,L,invalid,631,termometro,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
47,119,L,invalid,500,bicchiere,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
51,125,L,invalid,467,mandorla,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
55,133,L,invalid,482,tartaruga,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
66,130,L,invalid,468,pistola,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
71,121,L,invalid,477,cervo,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
93,131,L,invalid,511,pomodoro,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
104,46,A,invalid,720,frullatore,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
124,129,L,invalid,609,pinza,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
143,58,A,invalid,499,termometro,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
4,200,A,invalid,485,chiave,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
15,290,L,invalid,484,telecomando,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
21,287,L,invalid,486,pomodoro,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
27,281,L,invalid,486,mandorla,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
28,278,L,invalid,464,chiave,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
31,198,A,invalid,517,cane,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
33,214,A,invalid,498,termometro,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
44,211,A,invalid,383,tartaruga,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
48,286,L,invalid,493,pistola,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
54,199,A,invalid,373,cervo,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
69,213,A,invalid,476,telefono,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
88,284,L,invalid,463,occhiali,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
94,274,L,invalid,527,banana,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
106,202,A,invalid,481,frullatore,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
112,203,A,invalid,523,mandorla,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
125,293,L,invalid,480,uva,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
137,275,L,invalid,505,bicchiere,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
11,80,L,valid,379,bicchiere,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
13,15,A,valid,493,rasoio,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
26,92,L,valid,458,pomodoro,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
37,14,A,valid,500,pomodoro,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
61,88,L,valid,601,mucca,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
64,87,L,valid,368,melone,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
70,93,L,valid,597,rasoio,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
77,10,A,valid,404,mucca,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
84,7,A,valid,514,frullatore,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
102,6,A,valid,525,coniglio,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
109,4,A,valid,384,cervo,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
114,3,A,valid,480,cane,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
121,84,L,valid,495,coniglio,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
122,85,L,valid,565,frullatore,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
136,16,A,valid,418,tartaruga,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
138,18,A,valid,416,telefono,left_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,match,1,11.805555555555555
144,86,L,valid,483,mandorla,right_match,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,match,1,11.805555555555555
7,158,A,valid,501,bicchiere,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
9,173,A,valid,589,telecomando,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
14,172,A,valid,466,tartaruga,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
25,174,A,valid,500,telefono,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
38,251,L,valid,368,telecomando,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
40,162,A,valid,381,coniglio,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
53,163,A,valid,385,frullatore,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
59,248,L,valid,383,pomodoro,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
65,166,A,valid,491,mucca,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
74,176,A,valid,488,uva,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
80,245,L,valid,486,occhiali,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
89,242,L,valid,481,mandorla,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
97,159,A,valid,494,cane,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
103,175,A,valid,489,termometro,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
113,169,A,valid,468,pistola,left_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,left,mismatch,1,11.805555555555555
128,240,L,valid,492,coniglio,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
134,252,L,valid,485,telefono,right_mismatch,17.69038995,2021-12-20T13:16:35Z,339221,TRUE,2021-12-20T12:54:14Z,word,right,mismatch,1,11.805555555555555
1,125,L,invalid,507,mandorla,right_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,right,match,1,15.97222222222222
2,52,A,invalid,347,pistola,left_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,left,match,1,15.97222222222222
7,129,L,invalid,564,pinza,right_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,right,match,1,15.97222222222222
8,49,A,invalid,499,mucca,left_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,left,match,1,15.97222222222222
17,133,L,invalid,503,tartaruga,right_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,right,match,1,15.97222222222222
18,45,A,invalid,466,coniglio,left_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,left,match,1,15.97222222222222
19,40,A,invalid,428,banana,left_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,left,match,1,15.97222222222222
25,124,L,invalid,510,frullatore,right_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,right,match,1,15.97222222222222
27,43,A,invalid,498,cervo,left_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,left,match,1,15.97222222222222
28,122,L,invalid,415,chiave,right_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,right,match,1,15.97222222222222
33,51,A,invalid,638,pinza,left_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,left,match,1,15.97222222222222
78,135,L,invalid,895,telefono,right_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,right,match,1,15.97222222222222
80,127,L,invalid,415,mucca,right_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,right,match,1,15.97222222222222
85,53,A,invalid,423,pomodoro,left_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,left,match,1,15.97222222222222
87,55,A,invalid,490,tartaruga,left_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,left,match,1,15.97222222222222
89,42,A,invalid,633,cane,left_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,left,match,1,15.97222222222222
101,59,A,invalid,397,uva,left_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,left,match,1,15.97222222222222
102,120,L,invalid,417,cane,right_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,right,match,1,15.97222222222222
109,134,L,invalid,315,telecomando,right_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,right,match,1,15.97222222222222
113,48,A,invalid,413,melone,left_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,left,match,1,15.97222222222222
126,44,A,invalid,427,chiave,left_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,left,match,1,15.97222222222222
127,119,L,invalid,348,bicchiere,right_match,53.02989086,2021-12-20T13:13:42Z,339234,TRUE,2021-12-20T12:55:27Z,word,right,match,1,15.97222222222222
